-5.734229832887649536e-02 6.521701812744140625e-01 7.559008002281188965e-01
3.794104456901550293e-01 7.550328224897384644e-02 9.221425652503967285e-01
-2.956731319427490234e-01 8.066583275794982910e-01 5.117417573928833008e-01
-1.630173325538635254e-01 7.228878140449523926e-01 6.714600920677185059e-01
-7.254526764154434204e-02 6.764196157455444336e-01 7.329348921775817871e-01
8.529639989137649536e-02 5.035221576690673828e-01 8.597615957260131836e-01
1.414605528116226196e-01 4.274965524673461914e-01 8.928804397583007812e-01
-1.786292046308517456e-01 7.348846197128295898e-01 6.542447209358215332e-01
1.584101840853691101e-02 5.881242752075195312e-01 8.086154460906982422e-01
-2.692133784294128418e-01 7.882998585700988770e-01 5.532696247100830078e-01
4.060224592685699463e-01 8.606940507888793945e-02 9.098010063171386719e-01
2.984594404697418213e-01 2.371200472116470337e-01 9.244977831840515137e-01
2.658808529376983643e-01 2.828167080879211426e-01 9.215867519378662109e-01
-3.497732579708099365e-01 8.606688380241394043e-01 3.700105845928192139e-01
4.631707668304443359e-01 -5.491239205002784729e-02 8.845663666725158691e-01
8.731852471828460693e-02 4.924515783786773682e-01 8.659484982490539551e-01
-2.961886227130889893e-01 8.050078153610229492e-01 5.140376687049865723e-01
-1.258412003517150879e-01 7.205575108528137207e-01 6.818803548812866211e-01
-1.991602331399917603e-01 7.635066509246826172e-01 6.143230795860290527e-01
1.288363784551620483e-01 4.551245868206024170e-01 8.810577392578125000e-01
3.044062852859497070e-01 2.483461350202560425e-01 9.195982813835144043e-01
3.953758478164672852e-01 7.835689932107925415e-02 9.151710867881774902e-01
1.271717697381973267e-01 4.246585369110107422e-01 8.963774442672729492e-01
4.626131355762481689e-01 -4.158104211091995239e-02 8.855845332145690918e-01
3.820446133613586426e-01 1.118902862071990967e-01 9.173453450202941895e-01
-2.403688877820968628e-01 7.743995189666748047e-01 5.852590799331665039e-01
8.501685410737991333e-02 4.931649267673492432e-01 8.657716512680053711e-01
1.405704617500305176e-01 4.365759491920471191e-01 8.886176943778991699e-01
-1.587057262659072876e-01 7.218666672706604004e-01 6.735880970954895020e-01
-9.992637671530246735e-03 5.962382555007934570e-01 8.027452230453491211e-01
-2.208366692066192627e-01 7.540144324302673340e-01 6.186221837997436523e-01
-2.622866332530975342e-01 7.882632017135620117e-01 5.566387772560119629e-01
4.138621687889099121e-01 7.644949853420257568e-02 9.071238040924072266e-01
-3.041609823703765869e-01 8.199940919876098633e-01 4.848667681217193604e-01
7.726053148508071899e-02 4.960307776927947998e-01 8.648608326911926270e-01
-8.511080592870712280e-02 6.739071011543273926e-01 7.338973283767700195e-01
2.770684659481048584e-01 2.904915511608123779e-01 9.158862233161926270e-01
-1.884912252426147461e-01 7.442159056663513184e-01 6.407914161682128906e-01
1.323935538530349731e-01 4.481981098651885986e-01 8.840759992599487305e-01
-1.534030120819807053e-02 6.108408570289611816e-01 7.916046977043151855e-01
2.417774051427841187e-01 3.188392817974090576e-01 9.164524674415588379e-01
-3.117946088314056396e-01 8.215331435203552246e-01 4.773546457290649414e-01
-9.918490797281265259e-02 6.817595362663269043e-01 7.248216271400451660e-01
9.349454194307327271e-02 4.695039689540863037e-01 8.779664039611816406e-01
-2.880326509475708008e-01 8.098964095115661621e-01 5.109843015670776367e-01
-9.201645106077194214e-02 6.760208606719970703e-01 7.311147451400756836e-01
-1.722406893968582153e-01 7.274094223976135254e-01 6.642354726791381836e-01
-2.383090704679489136e-01 7.861424684524536133e-01 5.702533125877380371e-01
1.507382690906524658e-01 4.397687911987304688e-01 8.853706717491149902e-01
2.545933425426483154e-01 2.962050735950469971e-01 9.205676913261413574e-01
3.991777002811431885e-01 6.671653687953948975e-02 9.144430756568908691e-01
7.626694440841674805e-02 4.943408370018005371e-01 8.659160137176513672e-01
5.185707807540893555e-01 -1.368072330951690674e-01 8.440189957618713379e-01
-2.439223080873489380e-01 7.920029163360595703e-01 5.596724748611450195e-01
1.360601633787155151e-01 4.292203783988952637e-01 8.928927183151245117e-01
-2.208935171365737915e-01 7.625011801719665527e-01 6.081103086471557617e-01
1.574997156858444214e-01 4.160701334476470947e-01 8.955888748168945312e-01
-1.932608038187026978e-01 7.469773888587951660e-01 6.361407637596130371e-01
6.625154614448547363e-02 5.199369192123413086e-01 8.516315221786499023e-01
-1.610203832387924194e-01 7.116233110427856445e-01 6.838601231575012207e-01
5.010290071368217468e-02 5.469238758087158203e-01 8.356817364692687988e-01
5.049633979797363281e-01 -1.041454002261161804e-01 8.568346500396728516e-01
3.040160238742828369e-01 1.996206194162368774e-01 9.315180778503417969e-01
-2.912221550941467285e-01 8.065873384475708008e-01 5.143992304801940918e-01
5.203051567077636719e-01 -1.487213373184204102e-01 8.409308791160583496e-01
-2.618705928325653076e-01 7.866396307945251465e-01 5.591259002685546875e-01
-2.513648569583892822e-01 7.787029743194580078e-01 5.748367905616760254e-01
2.959290146827697754e-01 2.482497692108154297e-01 9.223870038986206055e-01
4.496205747127532959e-01 -2.006356790661811829e-02 8.929941654205322266e-01
1.572618260979652405e-02 5.933583378791809082e-01 8.047847747802734375e-01
4.321880042552947998e-01 3.857147693634033203e-02 9.009582996368408203e-01
-3.192684650421142578e-01 8.233621120452880859e-01 4.691934287548065186e-01
9.901349246501922607e-02 4.540633559226989746e-01 8.854506015777587891e-01
